Unnamed: 0,API,Solvent 1,Solvent 2,Temperature,x_Solvent1,x_Solvent2,x_API,L,L+L,S+L,S+L+L,solute_smiles,solvent_smiles,solvent2_smiles,L_pred,L+L_pred,S+L_pred,S+L+L_pred,predicted_class_idx,predicted_class
125482,ibuprofen,ethanol,1-propanol,303.65,0.25,0.576529786,0.173470214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125483,ibuprofen,ethanol,1-propanol,303.65,0.25,0.586733857,0.163266143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125484,ibuprofen,ethanol,1-propanol,303.65,0.25,0.596937929,0.153062071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125485,ibuprofen,ethanol,1-propanol,303.65,0.25,0.607142,0.142858,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125486,ibuprofen,ethanol,1-propanol,303.65,0.25,0.617346071,0.132653928,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125487,ibuprofen,ethanol,1-propanol,303.65,0.25,0.627550143,0.122449857,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125488,ibuprofen,ethanol,1-propanol,303.65,0.25,0.637754214,0.112245786,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125489,ibuprofen,ethanol,1-propanol,303.65,0.25,0.647958286,0.102041714,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125490,ibuprofen,ethanol,1-propanol,303.65,0.25,0.658162357,0.091837643,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125491,ibuprofen,ethanol,1-propanol,303.65,0.25,0.668366429,0.081633571,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125492,ibuprofen,ethanol,1-propanol,303.65,0.25,0.6785705,0.0714295,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125493,ibuprofen,ethanol,1-propanol,303.65,0.25,0.688774571,0.061225428,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125494,ibuprofen,ethanol,1-propanol,303.65,0.25,0.698978643,0.051021357,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125495,ibuprofen,ethanol,1-propanol,303.65,0.25,0.709182714,0.040817286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125496,ibuprofen,ethanol,1-propanol,303.65,0.25,0.719386786,0.030613214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125497,ibuprofen,ethanol,1-propanol,303.65,0.25,0.729590857,0.020409143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125498,ibuprofen,ethanol,1-propanol,303.65,0.25,0.739794929,0.010205071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125499,ibuprofen,ethanol,1-propanol,303.65,0.25,0.749999,1e-06,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125500,ibuprofen,ethanol,1-propanol,303.9,0.380399036,0.380398275,0.23920269,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125501,ibuprofen,ethanol,1-propanol,303.9,0.38435374,0.376509064,0.239137196,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125502,ibuprofen,ethanol,1-propanol,303.9,0.388391647,0.372538245,0.239070108,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125503,ibuprofen,ethanol,1-propanol,303.9,0.392515414,0.368483218,0.239001368,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125504,ibuprofen,ethanol,1-propanol,303.9,0.396727815,0.364341271,0.238930914,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125505,ibuprofen,ethanol,1-propanol,303.9,0.401031741,0.360109578,0.238858681,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125506,ibuprofen,ethanol,1-propanol,303.9,0.405430213,0.355785184,0.238784602,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125507,ibuprofen,ethanol,1-propanol,303.9,0.409926388,0.351365007,0.238708605,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125508,ibuprofen,ethanol,1-propanol,303.9,0.414523563,0.346845823,0.238630614,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125509,ibuprofen,ethanol,1-propanol,303.9,0.419225185,0.342224265,0.23855055,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125510,ibuprofen,ethanol,1-propanol,303.9,0.424034863,0.337496807,0.238468331,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125511,ibuprofen,ethanol,1-propanol,303.9,0.428956371,0.332659762,0.238383867,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125512,ibuprofen,ethanol,1-propanol,303.9,0.433993663,0.32770927,0.238297066,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125513,ibuprofen,ethanol,1-propanol,303.9,0.439150883,0.322641286,0.238207831,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125514,ibuprofen,ethanol,1-propanol,303.9,0.444432374,0.317451569,0.238116057,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125515,ibuprofen,ethanol,1-propanol,303.9,0.449842693,0.312135672,0.238021635,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125516,ibuprofen,ethanol,1-propanol,303.9,0.455386621,0.30668893,0.237924449,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125517,ibuprofen,ethanol,1-propanol,303.9,0.461069181,0.301106442,0.237824377,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125518,ibuprofen,ethanol,1-propanol,303.9,0.466895652,0.295383059,0.237721288,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125519,ibuprofen,ethanol,1-propanol,303.9,0.472871585,0.28951337,0.237615045,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125520,ibuprofen,ethanol,1-propanol,303.9,0.479002819,0.283491679,0.237505502,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125521,ibuprofen,ethanol,1-propanol,303.9,0.485295505,0.277311994,0.237392501,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125522,ibuprofen,ethanol,1-propanol,303.9,0.491756121,0.270968,0.237275879,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125523,ibuprofen,ethanol,1-propanol,303.9,0.498391501,0.26445304,0.237155458,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125524,ibuprofen,ethanol,1-propanol,303.9,0.505208854,0.257760094,0.237031052,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125525,ibuprofen,ethanol,1-propanol,303.9,0.512215793,0.250881748,0.236902459,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125526,ibuprofen,ethanol,1-propanol,303.9,0.519420362,0.243810172,0.236769466,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125527,ibuprofen,ethanol,1-propanol,303.9,0.52683107,0.236537087,0.236631843,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125528,ibuprofen,ethanol,1-propanol,303.9,0.534456923,0.22905373,0.236489347,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125529,ibuprofen,ethanol,1-propanol,303.9,0.54230746,0.221350825,0.236341715,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125530,ibuprofen,ethanol,1-propanol,303.9,0.550392798,0.213418537,0.236188665,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125531,ibuprofen,ethanol,1-propanol,303.9,0.558723671,0.205246434,0.236029895,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125532,ibuprofen,ethanol,1-propanol,303.9,0.567311481,0.196823439,0.23586508,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125533,ibuprofen,ethanol,1-propanol,303.9,0.57616835,0.18813778,0.23569387,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125534,ibuprofen,ethanol,1-propanol,303.9,0.585307179,0.179176933,0.235515888,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125535,ibuprofen,ethanol,1-propanol,303.9,0.594741713,0.169927563,0.235330724,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125536,ibuprofen,ethanol,1-propanol,303.9,0.604486607,0.160375454,0.235137939,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125537,ibuprofen,ethanol,1-propanol,303.9,0.61455751,0.150505435,0.234937055,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125538,ibuprofen,ethanol,1-propanol,303.9,0.624971145,0.140301303,0.234727553,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125539,ibuprofen,ethanol,1-propanol,303.9,0.635745406,0.129745725,0.234508869,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125540,ibuprofen,ethanol,1-propanol,303.9,0.646899466,0.118820144,0.23428039,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125541,ibuprofen,ethanol,1-propanol,303.9,0.658453888,0.107504664,0.234041447,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125542,ibuprofen,ethanol,1-propanol,303.9,0.670430761,0.09577793,0.233791308,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125543,ibuprofen,ethanol,1-propanol,303.9,0.682851895,0.083616748,0.233531357,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125544,ibuprofen,ethanol,1-propanol,303.9,0.695746648,0.070996913,0.233256439,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125545,ibuprofen,ethanol,1-propanol,303.9,0.709140782,0.057891533,0.232967686,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125546,ibuprofen,ethanol,1-propanol,303.9,0.723064108,0.044271858,0.232664034,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125547,ibuprofen,ethanol,1-propanol,303.9,0.737548887,0.030106806,0.232344307,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125548,ibuprofen,ethanol,1-propanol,303.9,0.752630081,0.015362716,0.232007203,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125549,ibuprofen,ethanol,1-propanol,303.9,0.768345652,3.07e-06,0.231651274,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125550,ibuprofen,ethanol,1-propanol,303.9,0.380399036,0.380398275,0.23920269,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125551,ibuprofen,ethanol,1-propanol,303.9,0.372729104,0.387941777,0.239329119,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125552,ibuprofen,ethanol,1-propanol,303.9,0.36536271,0.395187477,0.239449813,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125553,ibuprofen,ethanol,1-propanol,303.9,0.358282162,0.402152687,0.239565151,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125554,ibuprofen,ethanol,1-propanol,303.9,0.351471119,0.408853398,0.239675484,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125555,ibuprofen,ethanol,1-propanol,303.9,0.344914463,0.41530441,0.239781127,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125556,ibuprofen,ethanol,1-propanol,303.9,0.33859819,0.421519436,0.239882374,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125557,ibuprofen,ethanol,1-propanol,303.9,0.332509304,0.427511202,0.239979493,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125558,ibuprofen,ethanol,1-propanol,303.9,0.326635731,0.433291537,0.240072732,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125559,ibuprofen,ethanol,1-propanol,303.9,0.320967131,0.438872664,0.240160205,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125560,ibuprofen,ethanol,1-propanol,303.9,0.315491195,0.444262351,0.240246454,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125561,ibuprofen,ethanol,1-propanol,303.9,0.310199115,0.449471428,0.240329456,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125562,ibuprofen,ethanol,1-propanol,303.9,0.305081779,0.454508829,0.240409392,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125563,ibuprofen,ethanol,1-propanol,303.9,0.300130663,0.459382909,0.240486428,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125564,ibuprofen,ethanol,1-propanol,303.9,0.295337793,0.464101487,0.24056072,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125565,ibuprofen,ethanol,1-propanol,303.9,0.290695695,0.468671892,0.240632413,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125566,ibuprofen,ethanol,1-propanol,303.9,0.286197359,0.473100998,0.240701642,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125567,ibuprofen,ethanol,1-propanol,303.9,0.281836205,0.477395262,0.240768533,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125568,ibuprofen,ethanol,1-propanol,303.9,0.277606047,0.481560751,0.240833203,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125569,ibuprofen,ethanol,1-propanol,303.9,0.273501066,0.485603174,0.240895761,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125570,ibuprofen,ethanol,1-propanol,303.9,0.269515782,0.489527907,0.240956311,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125571,ibuprofen,ethanol,1-propanol,303.9,0.265645034,0.493340018,0.241014948,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125572,ibuprofen,ethanol,1-propanol,303.9,0.261883949,0.497044287,0.241071763,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125573,ibuprofen,ethanol,1-propanol,303.9,0.258228497,0.500646327,0.241125176,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125574,ibuprofen,ethanol,1-propanol,303.9,0.254672961,0.504147756,0.241179283,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125575,ibuprofen,ethanol,1-propanol,303.9,0.251213221,0.507552484,0.241234294,0,0,1,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125576,ibuprofen,ethanol,1-propanol,303.9,0.25,0.515305357,0.234694643,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125577,ibuprofen,ethanol,1-propanol,303.9,0.25,0.525509429,0.224490571,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125578,ibuprofen,ethanol,1-propanol,303.9,0.25,0.5357135,0.2142865,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125579,ibuprofen,ethanol,1-propanol,303.9,0.25,0.545917571,0.204082428,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125580,ibuprofen,ethanol,1-propanol,303.9,0.25,0.556121643,0.193878357,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125581,ibuprofen,ethanol,1-propanol,303.9,0.25,0.566325714,0.183674286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125582,ibuprofen,ethanol,1-propanol,303.9,0.25,0.576529786,0.173470214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125583,ibuprofen,ethanol,1-propanol,303.9,0.25,0.586733857,0.163266143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125584,ibuprofen,ethanol,1-propanol,303.9,0.25,0.596937929,0.153062071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125585,ibuprofen,ethanol,1-propanol,303.9,0.25,0.607142,0.142858,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125586,ibuprofen,ethanol,1-propanol,303.9,0.25,0.617346071,0.132653928,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125587,ibuprofen,ethanol,1-propanol,303.9,0.25,0.627550143,0.122449857,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125588,ibuprofen,ethanol,1-propanol,303.9,0.25,0.637754214,0.112245786,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125589,ibuprofen,ethanol,1-propanol,303.9,0.25,0.647958286,0.102041714,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125590,ibuprofen,ethanol,1-propanol,303.9,0.25,0.658162357,0.091837643,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125591,ibuprofen,ethanol,1-propanol,303.9,0.25,0.668366429,0.081633571,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125592,ibuprofen,ethanol,1-propanol,303.9,0.25,0.6785705,0.0714295,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125593,ibuprofen,ethanol,1-propanol,303.9,0.25,0.688774571,0.061225428,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125594,ibuprofen,ethanol,1-propanol,303.9,0.25,0.698978643,0.051021357,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125595,ibuprofen,ethanol,1-propanol,303.9,0.25,0.709182714,0.040817286,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125596,ibuprofen,ethanol,1-propanol,303.9,0.25,0.719386786,0.030613214,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125597,ibuprofen,ethanol,1-propanol,303.9,0.25,0.729590857,0.020409143,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125598,ibuprofen,ethanol,1-propanol,303.9,0.25,0.739794929,0.010205071,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125599,ibuprofen,ethanol,1-propanol,303.9,0.25,0.749999,1e-06,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125600,ibuprofen,ethanol,1-propanol,304.15,0.379093989,0.379093231,0.24181278,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125601,ibuprofen,ethanol,1-propanol,304.15,0.383034904,0.375217146,0.24174795,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125602,ibuprofen,ethanol,1-propanol,304.15,0.387058726,0.371259731,0.241681543,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125603,ibuprofen,ethanol,1-propanol,304.15,0.391168103,0.367218397,0.2416135,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125604,ibuprofen,ethanol,1-propanol,304.15,0.395365797,0.363090441,0.241543761,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125605,ibuprofen,ethanol,1-propanol,304.15,0.399654692,0.358873046,0.241472262,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125606,ibuprofen,ethanol,1-propanol,304.15,0.404037796,0.354563269,0.241398935,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125607,ibuprofen,ethanol,1-propanol,304.15,0.408518254,0.350158037,0.241323709,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125608,ibuprofen,ethanol,1-propanol,304.15,0.413099351,0.345654138,0.241246511,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125609,ibuprofen,ethanol,1-propanol,304.15,0.417784523,0.341048215,0.241167261,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125610,ibuprofen,ethanol,1-propanol,304.15,0.422577364,0.336336758,0.241085878,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125611,ibuprofen,ethanol,1-propanol,304.15,0.427481635,0.331516091,0.241002274,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125612,ibuprofen,ethanol,1-propanol,304.15,0.432501277,0.326582367,0.240916356,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125613,ibuprofen,ethanol,1-propanol,304.15,0.437640415,0.321531555,0.24082803,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125614,ibuprofen,ethanol,1-propanol,304.15,0.442903379,0.31635943,0.24073719,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125615,ibuprofen,ethanol,1-propanol,304.15,0.448294708,0.311061561,0.240643731,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125616,ibuprofen,ethanol,1-propanol,304.15,0.453819166,0.305633297,0.240547536,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125617,ibuprofen,ethanol,1-propanol,304.15,0.459481758,0.300069757,0.240448485,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125618,ibuprofen,ethanol,1-propanol,304.15,0.465287742,0.294365809,0.240346449,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125619,ibuprofen,ethanol,1-propanol,304.15,0.471242648,0.288516061,0.240241291,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125620,ibuprofen,ethanol,1-propanol,304.15,0.477352295,0.282514838,0.240132867,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125621,ibuprofen,ethanol,1-propanol,304.15,0.48362281,0.276356168,0.240021023,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125622,ibuprofen,ethanol,1-propanol,304.15,0.490060648,0.270033758,0.239905594,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125623,ibuprofen,ethanol,1-propanol,304.15,0.496672616,0.263540977,0.239786407,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125624,ibuprofen,ethanol,1-propanol,304.15,0.503465896,0.256870828,0.239663276,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125625,ibuprofen,ethanol,1-propanol,304.15,0.510448073,0.250015924,0.239536002,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
125626,ibuprofen,ethanol,1-propanol,304.15,0.517627161,0.242968464,0.239404375,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCO,CCCO,,,,,0,L
